phase,frequency,time,adcvalue
270.00,80600,10080,762.45
270.00,80600,10090,761.43
270.00,80600,10100,760.74
270.00,80600,10110,761.28
270.00,80600,10120,767.09
270.00,80600,10130,764.28
270.00,80600,10140,761.6
270.00,80600,10150,762.87
270.00,80600,10160,760.56
270.00,80600,10170,761.57
270.00,80600,10180,760.75
270.00,80600,10190,766.43
270.00,80600,10200,762.4
270.00,80600,10210,759.01
270.00,80600,10220,762.94
270.00,80600,10230,764.81
270.00,80600,10240,760.44
270.00,80600,10250,762.16
270.00,80600,10260,758.98
270.00,80600,10270,756.27
270.00,80600,10280,758.15
270.00,80600,10290,766.2
270.00,80600,10300,762.38
270.00,80600,10310,764.76
270.00,80600,10320,761.34
270.00,80600,10330,761.64
270.00,80600,10340,761.66
270.00,80600,10350,757.73
270.00,80600,10360,760.7
270.00,80600,10370,760.67
270.00,80600,10380,764.61
270.00,80600,10390,758.3
270.00,80600,10400,761.97
270.00,80600,10410,761.69
270.00,80600,10420,762.88
270.00,80600,10430,762.99
270.00,80600,10440,758.76
270.00,80600,10450,759.89
270.00,80600,10460,761.5
270.00,80600,10470,761.65
270.00,80600,10480,760.76
270.00,80600,10490,760.67
270.00,80600,10500,756.73
270.00,80600,10510,759.7
270.00,80600,10520,751.79
270.00,80600,10530,761.07
270.00,80600,10540,761.01
270.00,80600,10550,755.85
270.00,80600,10560,755.99
270.00,80600,10570,759.33
270.00,80600,10580,757.52
270.00,80600,10590,759.77
270.00,80600,10600,760.28
270.00,80600,10610,760.33
270.00,80600,10620,760.64
270.00,80600,10630,759.45
270.00,80600,10640,763.89
270.00,80600,10650,760.05
270.00,80600,10660,760.61
270.00,80600,10670,759.75
270.00,80600,10680,763.31
270.00,80600,10690,761.51
270.00,80600,10700,762.86
270.00,80600,10710,761.47
270.00,80600,10720,759.53
270.00,80600,10730,762.38
270.00,80600,10740,762.94
270.00,80600,10750,761.48
270.00,80600,10760,759.83
270.00,80600,10770,762.41
270.00,80600,10780,763.55
270.00,80600,10790,760.63
270.00,80600,10800,764
270.00,80600,10810,764.91
270.00,80600,10820,763.78
270.00,80600,10830,766.71
270.00,80600,10840,764.55
270.00,80600,10850,767.38
270.00,80600,10860,765.22
270.00,80600,10870,763.2
270.00,80600,10880,763.02
270.00,80600,10890,769.37
270.00,80600,10900,764.49
270.00,80600,10910,766.47
270.00,80600,10920,769.98
270.00,80600,10930,761.51
270.00,80600,10940,769.23
270.00,80600,10950,763.87
270.00,80600,10960,766.41
270.00,80600,10970,764.83
270.00,80600,10980,765.59
270.00,80600,10990,765.66
270.00,80600,11000,762.33
270.00,80600,11010,765.06
270.00,80600,11020,764.7
270.00,80600,11030,761.64
270.00,80600,11040,764.69
270.00,80600,11050,764.37
270.00,80600,11060,768.58
270.00,80600,11070,763.51
270.00,80600,11080,763.96
270.00,80600,11090,767.63
270.00,80600,11100,766.15
270.00,80600,11110,769.65
270.00,80600,11120,762.09
270.00,80600,11130,768.67
90.00,80700,11140,766.24
90.00,80700,11150,777.23
90.00,80700,11160,766.42
90.00,80700,11170,764.83
90.00,80700,11180,757.41
90.00,80700,11190,759.76
90.00,80700,11200,763.01
90.00,80700,11210,756.94
90.00,80700,11220,758.21
90.00,80700,11230,758.62
90.00,80700,11240,757.75
90.00,80700,11250,754.95
90.00,80700,11260,753.18
90.00,80700,11270,747.56
90.00,80700,11280,749.48
90.00,80700,11290,754.5
90.00,80700,11300,753.14
90.00,80700,11310,745.44
90.00,80700,11320,755.04
90.00,80700,11330,748.03
90.00,80700,11340,751.03
90.00,80700,11350,751.61
90.00,80700,11360,747.72
90.00,80700,11370,740.7
90.00,80700,11380,739.76
90.00,80700,11390,760.89
90.00,80700,11400,760.99
90.00,80700,11410,750.09
90.00,80700,11420,751.22
90.00,80700,11430,747.38
90.00,80700,11440,745.52
90.00,80700,11450,737.17
90.00,80700,11460,743.98
90.00,80700,11470,737.33
90.00,80700,11480,742.79
90.00,80700,11490,736.62
90.00,80700,11500,740.9
90.00,80700,11510,743.42
90.00,80700,11520,735.46
90.00,80700,11530,725.34
90.00,80700,11540,727.15
90.00,80700,11550,729.74
90.00,80700,11560,722.4
90.00,80700,11570,727.19
90.00,80700,11580,718.23
90.00,80700,11590,725.29
90.00,80700,11600,722
90.00,80700,11610,722.61
90.00,80700,11620,721.75
90.00,80700,11630,715.31
90.00,80700,11640,716.85
90.00,80700,11650,718.5
90.00,80700,11660,721.98
90.00,80700,11670,718.36
90.00,80700,11680,723.49
90.00,80700,11690,720.62
90.00,80700,11700,736.72
90.00,80700,11710,731.82
90.00,80700,11720,727.74
90.00,80700,11730,728.28
90.00,80700,11740,724.09
90.00,80700,11750,724.92
90.00,80700,11760,725.9
90.00,80700,11770,726.6
90.00,80700,11780,729.69
90.00,80700,11790,725.73
90.00,80700,11800,726.88
90.00,80700,11810,718.5
90.00,80700,11820,723.2
90.00,80700,11830,714.53
90.00,80700,11840,731.32
90.00,80700,11850,723.15
90.00,80700,11860,728.47
90.00,80700,11870,726.22
90.00,80700,11880,711.47
90.00,80700,11890,713.77
90.00,80700,11900,717.31
90.00,80700,11910,714.3
90.00,80700,11920,712.82
90.00,80700,11930,718.74
90.00,80700,11940,707.16
90.00,80700,11950,700.65
90.00,80700,11960,696.12
90.00,80700,11970,698.74
90.00,80700,11980,694.13
90.00,80700,11990,698.56
90.00,80700,12000,699.57
90.00,80700,12010,702.99
90.00,80700,12020,694.51
90.00,80700,12030,706.77
90.00,80700,12040,704.86
90.00,80700,12050,706.2
90.00,80700,12060,699.65
90.00,80700,12070,697.85
90.00,80700,12080,704.35
90.00,80700,12090,703.73
90.00,80700,12100,702.46
90.00,80700,12110,699.62
90.00,80700,12120,696.63
90.00,80700,12130,696.06
90.00,80700,12140,692.67
90.00,80700,12150,691.45
90.00,80700,12160,690.74
90.00,80700,12170,688.55
90.00,80700,12180,685.02
90.00,80700,12190,686.21
90.00,80700,12200,689.66
90.00,80700,12210,692.39
90.00,80700,12220,690.52
90.00,80700,12230,693.68
90.00,80700,12240,689.73
90.00,80700,12250,694.22
90.00,80700,12260,690.69
90.00,80700,12270,694.3
90.00,80700,12280,692.82
90.00,80700,12290,689.95
90.00,80700,12300,688.48
90.00,80700,12310,697.74
90.00,80700,12320,695.25
90.00,80700,12330,693.81
90.00,80700,12340,697.01
90.00,80700,12350,696.09
90.00,80700,12360,697.83
90.00,80700,12370,709.5
90.00,80700,12380,700.56
90.00,80700,12390,687.93
90.00,80700,12400,683.15
90.00,80700,12410,693.62
90.00,80700,12420,692.75
90.00,80700,12430,702.67
90.00,80700,12440,700.85
90.00,80700,12450,700.38
90.00,80700,12460,689.43
90.00,80700,12470,682.98
90.00,80700,12480,679.06
90.00,80700,12490,677.79
90.00,80700,12500,671.31
90.00,80700,12510,669.21
90.00,80700,12520,670.53
90.00,80700,12530,669.44
90.00,80700,12540,676.01
90.00,80700,12550,676.61
90.00,80700,12560,672.42
90.00,80700,12570,672.64
90.00,80700,12580,670.85
90.00,80700,12590,673.71
90.00,80700,12600,672.46
90.00,80700,12610,670.83
90.00,80700,12620,674.01
90.00,80700,12630,669.15
90.00,80700,12640,664.77
90.00,80700,12650,668.31
90.00,80700,12660,663.79
90.00,80700,12670,662.77
90.00,80700,12680,655.71
90.00,80700,12690,662.64
90.00,80700,12700,661.15
90.00,80700,12710,668.59
90.00,80700,12720,667.45
90.00,80700,12730,665.83
90.00,80700,12740,682.05
90.00,80700,12750,671.09
90.00,80700,12760,670.1
90.00,80700,12770,669.1
90.00,80700,12780,669.62
90.00,80700,12790,661.78
90.00,80700,12800,661.37
90.00,80700,12810,662.85
90.00,80700,12820,665.41
90.00,80700,12830,658.98
90.00,80700,12840,657.79
90.00,80700,12850,658.89
90.00,80700,12860,646.57
90.00,80700,12870,647.26
90.00,80700,12880,640.05
90.00,80700,12890,641.22
90.00,80700,12900,641.93
90.00,80700,12910,640.48
90.00,80700,12920,638.23
90.00,80700,12930,638.93
90.00,80700,12940,639.6
90.00,80700,12950,636.93
90.00,80700,12960,642.75
90.00,80700,12970,640.55
90.00,80700,12980,640.05
90.00,80700,12990,640.31
90.00,80700,13000,638.82
90.00,80700,13010,641.41
90.00,80700,13020,639.82
90.00,80700,13030,650.29
90.00,80700,13040,642.75
90.00,80700,13050,641.16
90.00,80700,13060,632.83
90.00,80700,13070,641.47
90.00,80700,13080,640.74
90.00,80700,13090,641.28
90.00,80700,13100,641.63
90.00,80700,13110,638.33
90.00,80700,13120,634.09
90.00,80700,13130,638.86
90.00,80700,13140,635.35
90.00,80700,13150,630.79
90.00,80700,13160,640.07
90.00,80700,13170,635.16
90.00,80700,13180,634.71
90.00,80700,13190,641.34
90.00,80700,13200,640.73
90.00,80700,13210,639.76
90.00,80700,13220,639.68
90.00,80700,13230,638.76
90.00,80700,13240,632.31
90.00,80700,13250,633.85
90.00,80700,13260,638.53
90.00,80700,13270,638.35
90.00,80700,13280,632.27
90.00,80700,13290,635.96
90.00,80700,13300,645.39
90.00,80700,13310,641.1
90.00,80700,13320,634.34
90.00,80700,13330,629.79
90.00,80700,13340,634.83
90.00,80700,13350,639.23
90.00,80700,13360,642.96
90.00,80700,13370,639.06
90.00,80700,13380,634.46
90.00,80700,13390,635.25
90.00,80700,13400,638.05
90.00,80700,13410,636.49
90.00,80700,13420,639.38
90.00,80700,13430,637.52
90.00,80700,13440,636.44
90.00,80700,13450,641.49
90.00,80700,13460,640.74
90.00,80700,13470,639.16
90.00,80700,13480,639.01
90.00,80700,13490,640.52
90.00,80700,13500,638.83
90.00,80700,13510,642.32
90.00,80700,13520,639.91
90.00,80700,13530,642.42
90.00,80700,13540,643.55
270.00,80700,13550,633.35
270.00,80700,13560,633.64
270.00,80700,13570,635.18
270.00,80700,13580,645.02
270.00,80700,13590,641.97
270.00,80700,13600,647.45
270.00,80700,13610,650.07
270.00,80700,13620,647.28
270.00,80700,13630,652.78
270.00,80700,13640,655.1
270.00,80700,13650,658.95
270.00,80700,13660,661.12
270.00,80700,13670,656.77
270.00,80700,13680,656.37
270.00,80700,13690,650.28
270.00,80700,13700,656.99
270.00,80700,13710,666.09
270.00,80700,13720,656.92
270.00,80700,13730,670.33
270.00,80700,13740,665.18
270.00,80700,13750,668.96
270.00,80700,13760,668.09
270.00,80700,13770,673.16
270.00,80700,13780,669.68
270.00,80700,13790,677.24
270.00,80700,13800,672.78
270.00,80700,13810,676.92
270.00,80700,13820,679.11
270.00,80700,13830,680.22
270.00,80700,13840,684.26
270.00,80700,13850,685.54
270.00,80700,13860,690.81
270.00,80700,13870,683.71
270.00,80700,13880,689.43
270.00,80700,13890,688.74
270.00,80700,13900,692.01
270.00,80700,13910,689.27
270.00,80700,13920,688.12
270.00,80700,13930,687.4
270.00,80700,13940,689.76
270.00,80700,13950,696.34
270.00,80700,13960,705.42
270.00,80700,13970,704.13
270.00,80700,13980,702.5
270.00,80700,13990,703.26
270.00,80700,14000,698.17
270.00,80700,14010,702.26
270.00,80700,14020,703.24
270.00,80700,14030,705.75
270.00,80700,14040,711.13
270.00,80700,14050,710.41
270.00,80700,14060,706.4
270.00,80700,14070,702.4
270.00,80700,14080,712.34
270.00,80700,14090,710.82
270.00,80700,14100,714.92
270.00,80700,14110,718.33
270.00,80700,14120,718.64
270.00,80700,14130,723.21
270.00,80700,14140,726.35
270.00,80700,14150,723.91
270.00,80700,14160,723.99
270.00,80700,14170,721.27
270.00,80700,14180,727.39
270.00,80700,14190,724.61
270.00,80700,14200,723.45
270.00,80700,14210,726.68
270.00,80700,14220,725.15
270.00,80700,14230,722.59
270.00,80700,14240,723.87
270.00,80700,14250,722.47
270.00,80700,14260,726.29
270.00,80700,14270,729.06
270.00,80700,14280,721.73
270.00,80700,14290,732.58
270.00,80700,14300,739.33
270.00,80700,14310,738.42
270.00,80700,14320,737.43
270.00,80700,14330,735.22
270.00,80700,14340,740.47
270.00,80700,14350,746.71
270.00,80700,14360,739.7
270.00,80700,14370,739.67
270.00,80700,14380,743.91
270.00,80700,14390,745.51
270.00,80700,14400,745.05
270.00,80700,14410,739.55
270.00,80700,14420,745.11
270.00,80700,14430,744.71
270.00,80700,14440,747.4
270.00,80700,14450,746.73
270.00,80700,14460,754.55
270.00,80700,14470,752.23
270.00,80700,14480,750.2
270.00,80700,14490,752.44
270.00,80700,14500,748.71
270.00,80700,14510,759.28
270.00,80700,14520,760.24
270.00,80700,14530,762.45
270.00,80700,14540,755.98
270.00,80700,14550,755.39
270.00,80700,14560,757.76
270.00,80700,14570,763.43
270.00,80700,14580,763.65
270.00,80700,14590,765.79
270.00,80700,14600,757.8
270.00,80700,14610,764.95
270.00,80700,14620,758.63
270.00,80700,14630,760.78
270.00,80700,14640,767.65
270.00,80700,14650,765.24
270.00,80700,14660,768.36
270.00,80700,14670,774.09
270.00,80700,14680,766.74
270.00,80700,14690,774.85
270.00,80700,14700,778.93
270.00,80700,14710,775.05
270.00,80700,14720,778.64
270.00,80700,14730,777.76
270.00,80700,14740,776.16
270.00,80700,14750,778.74
270.00,80700,14760,778.98
270.00,80700,14770,780.51
270.00,80700,14780,783.08
270.00,80700,14790,776.04
270.00,80700,14800,774.19
270.00,80700,14810,779.47
270.00,80700,14820,782.98
270.00,80700,14830,787.24
270.00,80700,14840,783.08
270.00,80700,14850,792.1
270.00,80700,14860,788.68
270.00,80700,14870,791.09
270.00,80700,14880,801.01
270.00,80700,14890,793.12
270.00,80700,14900,789.98
270.00,80700,14910,795.76
270.00,80700,14920,790.22
270.00,80700,14930,796.69
270.00,80700,14940,797.27
270.00,80700,14950,794.9
270.00,80700,14960,802.26
270.00,80700,14970,793.54
270.00,80700,14980,796.99
270.00,80700,14990,790.94
270.00,80700,15000,796.45
270.00,80700,15010,785.43
270.00,80700,15020,795.65
270.00,80700,15030,795.06
270.00,80700,15040,803.49
270.00,80700,15050,798.8
270.00,80700,15060,799.29
270.00,80700,15070,797.81
270.00,80700,15080,791.01
270.00,80700,15090,791.91
270.00,80700,15100,790.78
270.00,80700,15110,794.92
270.00,80700,15120,791.05
270.00,80700,15130,797.67
270.00,80700,15140,789.18
270.00,80700,15150,795.08
270.00,80700,15160,791.37
270.00,80700,15170,796.49
270.00,80700,15180,797.56
270.00,80700,15190,796.44
270.00,80700,15200,802.71
270.00,80700,15210,797.82
270.00,80700,15220,796.77
270.00,80700,15230,796.98
270.00,80700,15240,790.33
270.00,80700,15250,789.73
270.00,80700,15260,798.46
270.00,80700,15270,788.95
270.00,80700,15280,799.6
270.00,80700,15290,796.93
270.00,80700,15300,793.36
270.00,80700,15310,793.64
270.00,80700,15320,795.48
270.00,80700,15330,797.47
90.00,80800,15340,794.01
90.00,80800,15350,804.91
90.00,80800,15360,799.23
90.00,80800,15370,786.9
90.00,80800,15380,796.38
90.00,80800,15390,788.76
90.00,80800,15400,783.83
90.00,80800,15410,793.08
90.00,80800,15420,790.28
90.00,80800,15430,776.69
90.00,80800,15440,780.91
90.00,80800,15450,788.87
90.00,80800,15460,780.5
90.00,80800,15470,787.02
90.00,80800,15480,785.79
90.00,80800,15490,781.74
90.00,80800,15500,774.4
90.00,80800,15510,778.58
90.00,80800,15520,778.05
90.00,80800,15530,779.52
90.00,80800,15540,777.53
90.00,80800,15550,779.47
90.00,80800,15560,775.71
90.00,80800,15570,780.52
90.00,80800,15580,773.68
90.00,80800,15590,768.52
90.00,80800,15600,766.83
90.00,80800,15610,774.26
90.00,80800,15620,767.05
90.00,80800,15630,769.43
90.00,80800,15640,765.71
90.00,80800,15650,769
90.00,80800,15660,756.27
90.00,80800,15670,756.02
90.00,80800,15680,760.85
90.00,80800,15690,757.35
90.00,80800,15700,759.46
90.00,80800,15710,750.25
90.00,80800,15720,753.96
90.00,80800,15730,753.39
90.00,80800,15740,746.37
90.00,80800,15750,743.91
90.00,80800,15760,754.6
90.00,80800,15770,756.18
90.00,80800,15780,749.35
90.00,80800,15790,756.61
90.00,80800,15800,743.33
90.00,80800,15810,756.97
90.00,80800,15820,753.36
90.00,80800,15830,756.67
90.00,80800,15840,747.88
90.00,80800,15850,748.29
90.00,80800,15860,753.78
90.00,80800,15870,754.59
90.00,80800,15880,761.63
90.00,80800,15890,750.75
90.00,80800,15900,740.98
90.00,80800,15910,741.91
90.00,80800,15920,741.99
90.00,80800,15930,740.18
90.00,80800,15940,735.77
90.00,80800,15950,742.34
90.00,80800,15960,744.15
90.00,80800,15970,735.83
90.00,80800,15980,729.62
90.00,80800,15990,730.87
90.00,80800,16000,729.17
90.00,80800,16010,730.53
90.00,80800,16020,718.23
90.00,80800,16030,726.51
90.00,80800,16040,733.62
90.00,80800,16050,731.84
90.00,80800,16060,721.99
90.00,80800,16070,727.15
90.00,80800,16080,727.32
90.00,80800,16090,728.85
90.00,80800,16100,722.02
90.00,80800,16110,733.21
90.00,80800,16120,729.99
90.00,80800,16130,729.09
90.00,80800,16140,724.77
90.00,80800,16150,724.98
90.00,80800,16160,728.94
90.00,80800,16170,734.45
90.00,80800,16180,724.34
90.00,80800,16190,720.09
90.00,80800,16200,726.98
90.00,80800,16210,731.24
90.00,80800,16220,730.42
90.00,80800,16230,726.1
90.00,80800,16240,716.62
90.00,80800,16250,719.09
90.00,80800,16260,717.8
90.00,80800,16270,719.5
90.00,80800,16280,716.01
90.00,80800,16290,711.46
90.00,80800,16300,698.62
90.00,80800,16310,698.06
90.00,80800,16320,696.79
90.00,80800,16330,691.83
90.00,80800,16340,693.5
90.00,80800,16350,696.68
90.00,80800,16360,701.21
90.00,80800,16370,695.26
90.00,80800,16380,702.3
90.00,80800,16390,692.63
90.00,80800,16400,705.09
90.00,80800,16410,703.49
90.00,80800,16420,706.38
90.00,80800,16430,704.52
90.00,80800,16440,710.71
90.00,80800,16450,704.31
90.00,80800,16460,697.97
90.00,80800,16470,701.33
90.00,80800,16480,701.94
90.00,80800,16490,700.18
90.00,80800,16500,690.93
90.00,80800,16510,691.3
90.00,80800,16520,691.33
90.00,80800,16530,686.18
90.00,80800,16540,692.38
90.00,80800,16550,691.13
90.00,80800,16560,696.16
90.00,80800,16570,701.47
90.00,80800,16580,705.89
90.00,80800,16590,707.81
90.00,80800,16600,698.29
90.00,80800,16610,696.81
90.00,80800,16620,688.8
90.00,80800,16630,698.38
90.00,80800,16640,693.49
90.00,80800,16650,700.01
90.00,80800,16660,697.88
90.00,80800,16670,687.08
90.00,80800,16680,677.01
90.00,80800,16690,682.76
90.00,80800,16700,676.61
90.00,80800,16710,677.27
90.00,80800,16720,672.78
90.00,80800,16730,674.5
90.00,80800,16740,667.98
90.00,80800,16750,684.97
90.00,80800,16760,674.69
90.00,80800,16770,670.43
90.00,80800,16780,672.46
90.00,80800,16790,682.04
90.00,80800,16800,668.97
90.00,80800,16810,668.39
90.00,80800,16820,674.4
90.00,80800,16830,664.64
90.00,80800,16840,670.12
90.00,80800,16850,664.56
90.00,80800,16860,661.63
90.00,80800,16870,665.91
90.00,80800,16880,666.6
90.00,80800,16890,662.42
90.00,80800,16900,661.73
90.00,80800,16910,667.13
90.00,80800,16920,654.59
90.00,80800,16930,666.48
90.00,80800,16940,658.77
90.00,80800,16950,657.16
90.00,80800,16960,670.95
90.00,80800,16970,671
90.00,80800,16980,668.58
90.00,80800,16990,661.69
90.00,80800,17000,658.03
90.00,80800,17010,662.85
90.00,80800,17020,664.2
90.00,80800,17030,669.17
90.00,80800,17040,661.74
90.00,80800,17050,660.46
90.00,80800,17060,657.92
90.00,80800,17070,652.24
90.00,80800,17080,639.29
90.00,80800,17090,634.18
90.00,80800,17100,637.35
90.00,80800,17110,640.97
90.00,80800,17120,644.33
90.00,80800,17130,645.55
90.00,80800,17140,639.59
90.00,80800,17150,640.57
90.00,80800,17160,638.84
90.00,80800,17170,642.32
90.00,80800,17180,640.51
90.00,80800,17190,639.44
90.00,80800,17200,637.83
90.00,80800,17210,632.53
90.00,80800,17220,633.87
90.00,80800,17230,631.56
90.00,80800,17240,636.81
90.00,80800,17250,641.83
90.00,80800,17260,639.56
90.00,80800,17270,637.23
270.00,80800,17280,635.81
270.00,80800,17290,641.74
270.00,80800,17300,646.82
270.00,80800,17310,652.14
270.00,80800,17320,653.83
270.00,80800,17330,651.56
270.00,80800,17340,660.14
270.00,80800,17350,660.92
270.00,80800,17360,658.27
270.00,80800,17370,658.93
270.00,80800,17380,656.57
270.00,80800,17390,653.02
270.00,80800,17400,657.85
270.00,80800,17410,665.56
270.00,80800,17420,669.6
270.00,80800,17430,675.11
270.00,80800,17440,670.16
270.00,80800,17450,668.2
270.00,80800,17460,672.26
270.00,80800,17470,667.48
270.00,80800,17480,679.77
270.00,80800,17490,676.34
270.00,80800,17500,682.7
270.00,80800,17510,683.88
270.00,80800,17520,689.14
270.00,80800,17530,689.01
270.00,80800,17540,687.18
270.00,80800,17550,696.71
270.00,80800,17560,691.22
270.00,80800,17570,685.57
270.00,80800,17580,689.9
270.00,80800,17590,690.29
270.00,80800,17600,688.81
270.00,80800,17610,694.44
270.00,80800,17620,699.8
270.00,80800,17630,700.28
270.00,80800,17640,702.75
270.00,80800,17650,708.13
270.00,80800,17660,697.71
270.00,80800,17670,704.94
270.00,80800,17680,704.99
270.00,80800,17690,713.48
270.00,80800,17700,715.17
270.00,80800,17710,723.5
270.00,80800,17720,712.14
270.00,80800,17730,711.41
270.00,80800,17740,708.61
270.00,80800,17750,715.63
270.00,80800,17760,722.03
270.00,80800,17770,723.52
270.00,80800,17780,725.17
270.00,80800,17790,714.11
270.00,80800,17800,722.49
270.00,80800,17810,728.71
270.00,80800,17820,719.58
270.00,80800,17830,719.96
270.00,80800,17840,727.27
270.00,80800,17850,728.84
270.00,80800,17860,736.86
270.00,80800,17870,733.05
270.00,80800,17880,733.91
270.00,80800,17890,740.36
270.00,80800,17900,738.21
270.00,80800,17910,735.9
270.00,80800,17920,734.17
270.00,80800,17930,740.99
270.00,80800,17940,750.7
270.00,80800,17950,748.55
270.00,80800,17960,749.26
270.00,80800,17970,746.9
270.00,80800,17980,748.81
270.00,80800,17990,756.26
270.00,80800,18000,753.6
270.00,80800,18010,754.27
270.00,80800,18020,753.72
270.00,80800,18030,748.52
270.00,80800,18040,751.99
270.00,80800,18050,751.7
270.00,80800,18060,757.12
270.00,80800,18070,752.77
270.00,80800,18080,761.46
270.00,80800,18090,758.31
270.00,80800,18100,773.79
270.00,80800,18110,762.47
270.00,80800,18120,755.38
270.00,80800,18130,767.46
270.00,80800,18140,768.25
270.00,80800,18150,766.2
270.00,80800,18160,772.08
270.00,80800,18170,781.4
270.00,80800,18180,780.73
270.00,80800,18190,779.46
270.00,80800,18200,783.59
270.00,80800,18210,778.51
